,mean cluster ratio,mean fractional difference,mean fractional importance,species count,zero-weighted difference,zero-weighted importance,reaction string,subsystem class,subsystem sub-class,subsystem,role
rxn04954,0.6447368421052632,0.003979857050032488,0.0011917822211468107,1,0.0001372364500011203,4.109593866023485e-05,NAD + 5-Methyltetrahydrofolate <=> NADH + H+ + 5-10-Methylenetetrahydrofolate,"['Amino Acids and Derivatives', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Experimental Subsystems', 'Experimental Subsystems']","['Lysine, threonine, methionine, and cysteine', 'CO2 fixation', 'One-carbon Metabolism', 'One-carbon Metabolism', 'Folate and pterines', 'Folate and pterines', '-', '-']","['Methionine_Biosynthesis', 'Acetyl-CoA_pathway_of_CO2_fixation', 'One-carbon_metabolism_by_tetrahydropterines', 'Serine-glyoxylate_cycle', '5-FCL-like_protein', 'YgfZ', 'ArsR_methyltransferase_fusion', 'S-Adenosylhomocysteine_and_S-Methylthioadenosine_metabolism']","['5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)', '5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)', '5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)', '5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)', '5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)', '5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)', '5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)', '5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)']"
rxn12996,0.6453568373853644,0.0515997862689803,0.0011929312790906013,5,0.008896514873962121,0.00020567780673975882,D-Fructose <=> D-Fructose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn02597,0.6460227272727272,0.039922752808988764,0.0012530003594651456,1,0.0013766466485858194,4.3206908947073986e-05,H2O + Stachyose <=> D-Fructose + Manninotriose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn37372,0.6462822483078835,0.024875866694803458,0.0012648617556894443,2,0.0017155770134347212,8.723184521996168e-05,"H2O + NAD + 2,5-Dioxopentanoate <=> NADH + 2-Oxoglutarate + 2.0 H+",['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00657,0.6472548434647013,0.046541090829190127,0.0019093323546370386,14,0.022468112814091785,0.0009217466539627083,2-Oxoglutarate + beta-Alanine <=> L-Glutamate + 3-Oxopropanoate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn10667,0.6483961793476973,0.07171781774483608,0.0028974252092205505,8,0.019784225584782367,0.0007992897128884278,3.0 NADPH + O2 + 4.0 H+ + Malonyl-CoA + Palmitate <=> 3.0 H2O + 3.0 NADP + CoA + CO2 + octadecenoate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01746,0.6484967201799637,0.06117570757936794,0.0013431234768806156,4,0.008438028631636956,0.00018525841060422284,H2O + Allantoate <=> Urea + Ureidoglycolate,"['Nitrogen Metabolism', 'Nitrogen Metabolism']","['-', '-']","['Allantoin_Utilization', 'Allantoin_degradation']","['Allantoicase (EC 3.5.3.4)', 'Allantoicase (EC 3.5.3.4)']"
rxn05299,0.6492805667222277,0.10270054652911295,0.02827112141659857,5,0.017706990780881546,0.004874331278723892,H+ + L-Histidine <=> H+ + L-Histidine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01442,0.6494175627240143,0.02489779793191109,0.0007235631153473527,1,0.0008585447562727962,2.495045225335699e-05,ITP + GLUM <=> H+ + IDP + D-Glucosamine phosphate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00610,0.6498599439775911,0.0038991596638655464,0.0002297525350638045,1,0.00013445378151260505,7.922501209096707e-06,H2O + Glycerol-3-phosphate <=> Phosphate + Glycerol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn10185,0.6512528869376899,0.025042128756185885,0.00020676076458068515,4,0.0034540867249911564,2.851872614906002e-05,L-Serine + Na+ <=> L-Serine + Na+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01825,0.6521403674133749,0.18423213593715132,0.013289790801953878,11,0.06988115501064361,0.005040955131775609,O2 + Homogentisate <=> H+ + 4-Maleylacetoacetate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn06677,0.6527237354085602,0.0022599552345257167,0.00022333969882316228,2,0.00015585898169142873,1.540273784987326e-05,LACT + Protein N-pros-phosphohistidine <=> Lactose-6-phosphate + Protein histidine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn30307,0.6530435288553059,0.04627408229677707,0.0038639257114450785,5,0.00797829005116846,0.000666194088180186,H2O + O2 + D-Alanine --> Pyruvate + H2O2 + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01423,0.6533365563818863,0.31091772401451084,0.0387373079831646,9,0.09649170745277923,0.012021923167189013,2-Oxoglutarate + L-2-Aminoadipate <=> L-Glutamate + 2-Oxoadipate,"['Amino Acids and Derivatives', 'Experimental Subsystems']","['Lysine, threonine, methionine, and cysteine', '-']","['Lysine_biosynthesis_AAA_pathway_2', 'Homocitrate_to_2-oxoadipate_module']","['Alpha-aminoadipate aminotransferase (EC 2.6.1.39)', 'Alpha-aminoadipate aminotransferase (EC 2.6.1.39)']"
rxn15220,0.6534352481266646,0.01971849574477021,0.00026214793049169244,3,0.0020398443873900214,2.7118751430175082e-05,ATP + 2-keto-3-deoxygluconate --> ADP + H+ + 2-Dehydro-3-deoxy-D-galactonate 6-phosphate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01524,0.6538126916725643,0.009511849379377093,0.00025822332768587125,3,0.0009839844185562509,2.671275803646944e-05,H2O + O2 + XAN --> H2O2 + Urate,"['Nucleosides and Nucleotides', 'Nucleosides and Nucleotides']","['-', 'Purines']","['Purine_Utilization', 'Purine_conversions']","['Xanthine oxidase (EC 1.17.3.2)', 'Xanthine oxidase (EC 1.17.3.2)']"
rxn12529,0.6543438761590757,0.021626932130274817,0.0006024654743809432,3,0.0022372688410629117,6.232401459113205e-05,H+ + Glycerol <=> H+ + Glycerol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05215,0.6557703379232414,0.004977938071023084,0.00041511238271487664,4,0.0006866121477273219,5.725688037446575e-05,L-Alanine + Na+ <=> L-Alanine + Na+,['Experimental Subsystems'],['-'],['Transporters_In_Models'],['sodium/alanine symporter family protein']
rxn00170,0.655791788856305,0.046093991549005446,0.0034390511154035143,1,0.0015894479844484636,0.0001185879694966729,H2O + Acetyl-CoA <=> CoA + Acetate + H+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00586,0.6575080472115434,0.0655657576451972,0.0028196981579737697,5,0.011304440973309862,0.00048615485482306377,NADPH + O2 + H+ + Phenol <=> H2O + NADP + Catechol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn29997,0.6584478917062594,0.015622362394110634,0.0002987976957643949,6,0.003232212909126338,6.182021291677136e-05,H2O + H+ + Cytosine --> Uracil + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn09402,0.6593781892276468,0.43426614101649036,0.04016540672109481,9,0.1347722506602901,0.012465126223788044,2-Methylcitrate <=> Pyruvate + Succinate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00653,0.6620121263273655,0.008767222591669007,0.0005218475969398548,5,0.0015115901020118978,8.99737236103198e-05,NADH + 2.0 H+ + beta-Alanine <=> H2O + NAD + 3-Aminopropanal,"['Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Fatty Acids, Lipids, and Isoprenoids']","['Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Phospholipids']","['Entner-Doudoroff_Pathway', 'Methylglyoxal_Metabolism', 'Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate', 'Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria']","['Aldehyde dehydrogenase (EC 1.2.1.3)', 'Aldehyde dehydrogenase (EC 1.2.1.3)', 'Aldehyde dehydrogenase (EC 1.2.1.3)', 'Aldehyde dehydrogenase (EC 1.2.1.3)']"
rxn00156,0.6622881996083967,0.045576253778335116,0.0023482794634443857,19,0.02986030419959887,0.0015385279243256321,O2 + CoA + Pyruvate + H+ <=> CO2 + Acetyl-CoA + H2O2,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn38855,0.6633840080117638,0.12300590467501026,0.023185816176983037,12,0.050898995037935275,0.00959413083185505,H2O + ATP --> PPi + 2.0 H+ + dGMP,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn29377,0.6634408602150537,0.02196072156250123,0.0002012844414680072,2,0.001514532521551809,1.3881685618483255e-05,beta-Cellobiose <=> beta-Cellobiose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05307,0.6635775272407629,0.05210424307790144,0.001228015803698212,5,0.008983490185845076,0.00021172686270658827,L-Serine + H+ <=> L-Serine + H+,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Carbohydrates', 'Carbohydrates', 'Experimental Subsystems', 'Experimental Subsystems']","['Alanine, serine, and glycine', 'Alanine, serine, and glycine', 'Lysine, threonine, methionine, and cysteine', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism', '-', '-']","['Glycine_and_Serine_Utilization', 'Glycine_and_Serine_Utilization', 'Threonine_anaerobic_catabolism_gene_cluster', 'Pyruvate_Alanine_Serine_Interconversions', 'Pyruvate_Alanine_Serine_Interconversions', 'Transporters_In_Models', 'Transporters_In_Models']","['D-serine/D-alanine/glycine transporter', 'Serine transporter', 'Serine transporter', 'D-serine/D-alanine/glycine transporter', 'Serine transporter', 'D-serine/D-alanine/glycine transporter', 'Serine transporter']"
rxn00221,0.6643802057814796,0.004170044511365378,7.01337502461371e-05,2,0.00028758927664588815,4.8368103618025584e-06,H2O + Glucose-1-phosphate --> Phosphate + D-Glucose,['Carbohydrates'],['Central carbohydrate metabolism'],['Entner-Doudoroff_Pathway'],['Glucose-1-phosphatase (EC 3.1.3.10)']
rxn30076,0.6650442288783278,0.02620392312196533,0.0028050492522645695,6,0.005421501335579034,0.000580355017709911,ATP + XMP + NH4+ --> PPi + AMP + 3.0 H+ + GMP,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00172,0.6685402411208863,0.07048507334501358,0.0069930694802863,1,0.00243051977051771,0.00024114032690642412,ATP + CoA + Acetate <=> ADP + Phosphate + Acetyl-CoA,"['Carbohydrates', 'Carbohydrates']","['Central carbohydrate metabolism', 'Central carbohydrate metabolism']","['Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate', 'Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate']","['Acetyl-CoA synthetase (ADP-forming) alpha chain (EC 6.2.1.13)', 'Acetyl-CoA synthetase (ADP-forming) beta chain (EC 6.2.1.13)']"
rxn10136,0.6702127659574469,0.002233120872850323,5.481408982535787e-05,3,0.00023101250408796446,5.670423085381849e-06,L-Glutamate + GABA <=> L-Glutamate + GABA,"['Experimental Subsystems', 'Regulation and Cell signaling', 'Stress Response']","['-', '-', 'Acid stress']","['Gamma-aminobutyrate_(GABA)_shunt', 'cAMP_signaling_in_bacteria', 'Acid_resistance_mechanisms']","['Probable glutamate/gamma-aminobutyrate antiporter', 'Probable glutamate/gamma-aminobutyrate antiporter', 'Probable glutamate/gamma-aminobutyrate antiporter']"
rxn10204,0.6704580598578899,0.24315739111833723,0.014974190102551164,9,0.07546263862293225,0.004647162445619327,Glycerol-3-phosphate + strcoa --> CoA + 1-octadecanoyl-sn-glycerol 3-phosphate,"['Clustering-based subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Fatty Acids, Lipids, and Isoprenoids', 'Fatty Acids, Lipids, and Isoprenoids', 'Fatty Acids, Lipids, and Isoprenoids']","['Fatty acid metabolic cluster', '-', '-', 'Phospholipids', 'Phospholipids', 'Phospholipids']","['CBSS-198215.1.peg.1051', 'ZZ_gjo_scratch', 'ZZ_gjo_scratch', 'Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria', 'Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria', 'Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria']","['Phosphate:acyl-ACP acyltransferase PlsX', 'Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY', 'Phosphate:acyl-ACP acyltransferase PlsX', 'Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY', 'Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)', 'Phosphate:acyl-ACP acyltransferase PlsX']"
rxn03856,0.6707481971153846,0.031782586841204656,0.002061670236823623,2,0.002191902540772735,0.00014218415426369815,NAD + Galactitol 1-phosphate <=> NADH + H+ + D-Tagatose 6-phosphate,['Carbohydrates'],['Monosaccharides'],['D-Tagatose_and_Galactitol_Utilization'],['Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)']
rxn11152,0.671505376344086,0.056264870945640984,0.0013031094035444416,2,0.003880335927285585,8.98696140375477e-05,H2O + H+ + Methacrylyl-CoA <=> 3-Hydroxyisobutyryl-CoA,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01522,0.6716766379687729,0.48983827965802623,0.04912493815455118,2,0.03378195032124319,0.0033879267692793914,H2O + NAD + XAN --> NADH + H+ + Urate,"['Clustering-based subsystems', 'Clustering-based subsystems', 'Clustering-based subsystems', 'Clustering-based subsystems', 'Clustering-based subsystems', 'Clustering-based subsystems', 'Nucleosides and Nucleotides', 'Nucleosides and Nucleotides', 'Nucleosides and Nucleotides', 'Nucleosides and Nucleotides', 'Nucleosides and Nucleotides']","['-', '-', '-', 'Clustering-based subsystems', 'Clustering-based subsystems', 'Clustering-based subsystems', '-', '-', '-', '-', '-']","['CBSS-266117.6.peg.2476', 'CBSS-266117.6.peg.2476', 'CBSS-266117.6.peg.2476', 'Putative_diaminopropionate_ammonia-lyase_cluster', 'Putative_diaminopropionate_ammonia-lyase_cluster', 'Putative_diaminopropionate_ammonia-lyase_cluster', 'Purine_Utilization', 'Purine_Utilization', 'Purine_Utilization', 'Purine_Utilization', 'Purine_Utilization']","['Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)', 'Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)', 'Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)', 'Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)', 'Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)', 'Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)', 'Periplasmic aromatic aldehyde oxidoreductase, FAD binding subunit YagS', 'Xanthine dehydrogenase iron-sulfur subunit (EC 1.17.1.4)', 'Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4)', 'Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A (1.17.1.4)', 'Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)']"
rxn00690,0.6749824453698601,0.06704985308680685,0.008621522237633485,10,0.023120638995450634,0.0029729387026322367,ATP + Formate + Tetrahydrofolate <=> ADP + Phosphate + 10-Formyltetrahydrofolate,"['Carbohydrates', 'Carbohydrates', 'Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Cofactors, Vitamins, Prosthetic Groups, Pigments']","['One-carbon Metabolism', 'One-carbon Metabolism', 'Folate and pterines', 'Folate and pterines', 'Folate and pterines']","['One-carbon_metabolism_by_tetrahydropterines', 'Serine-glyoxylate_cycle', '5-FCL-like_protein', 'Folate_Biosynthesis', 'Folate_Biosynthesis_(Phoenix_Copy)']","['Formate--tetrahydrofolate ligase (EC 6.3.4.3)', 'Formate--tetrahydrofolate ligase (EC 6.3.4.3)', 'Formate--tetrahydrofolate ligase (EC 6.3.4.3)', 'Formate--tetrahydrofolate ligase (EC 6.3.4.3)', 'Formate--tetrahydrofolate ligase (EC 6.3.4.3)']"
rxn16597,0.6756351822892559,0.22931287753800336,0.004051037889922323,4,0.03162936241903495,0.0005587638468858376,2.0 H+ + 3.0 Nitrite --> H2O + Nitrate + 2.0 NO,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00787,0.6760504201680673,0.013152731909884577,0.0013994342015371836,1,0.0004535424796511923,4.825635177714426e-05,"D-Tagatose 1,6-biphosphate <=> Glycerone-phosphate + Glyceraldehyde3-phosphate","['Carbohydrates', 'Membrane Transport']","['Di- and oligosaccharides', 'Sugar Phosphotransferase Systems, PTS']","['Lactose_and_Galactose_Uptake_and_Utilization', 'Galactose-inducible_PTS']","['Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)', 'Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)']"
rxn00489,0.6772364333064522,0.1345726441773307,0.010918830075020832,8,0.03712348804891881,0.003012091055178161,O2 + L-Phenylalanine <=> H2O + CO2 + 2-Phenylacetamide,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00058,0.678536102868447,0.002927042590499298,3.3712142633378257e-06,3,0.0003027975093619963,3.48746303103913e-07,O2 + 4.0 H+ + 4.0 Cytochrome c2+ <=> 2.0 H2O + 4.0 Cytochrome c3+,"['Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration', 'Respiration']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions', 'Electron accepting reactions']","['Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Biogenesis_of_cbb3-type_cytochrome_c_oxidases', 'Biogenesis_of_cbb3-type_cytochrome_c_oxidases', 'Biogenesis_of_cbb3-type_cytochrome_c_oxidases', 'Biogenesis_of_cbb3-type_cytochrome_c_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy', 'Terminal_cytochrome_C_oxidases_copy']","['Cytochrome c oxidase polypeptide I (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide III (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoO (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoP (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoQ (EC 1.9.3.1)', 'Cytochrome c oxidase, subunit IV (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoO (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoP (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoQ (EC 1.9.3.1)', 'Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1)', 'Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1)', 'Alternative cytochrome c oxidase polypeptide CoxO (EC 1.9.3.1)', 'Alternative cytochrome c oxidase polypeptide CoxP (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide I (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide II (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide IIA (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide III (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide IV(EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide VIIc, mitochondrial precursor (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide VIa-liver, mitochondrial precursor (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide Va, mitochondrial precursor (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide Vb, mitochondrial precursor (EC 1.9.3.1)', 'Cytochrome c oxidase subunit 2a (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoO (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoP (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoQ (EC 1.9.3.1)', 'Cytochrome c oxidase, subunit IV (EC 1.9.3.1)', 'cb-type cytochrome c oxidase subunit IV [EC:1.9.3.1]', 'Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1)', 'Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1)', 'Alternative cytochrome c oxidase polypeptide CoxO (EC 1.9.3.1)', 'Alternative cytochrome c oxidase polypeptide CoxP (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide I (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide II (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide IIA (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide III (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide IV(EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide VIIc, mitochondrial precursor (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide VIa-liver, mitochondrial precursor (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide Va, mitochondrial precursor (EC 1.9.3.1)', 'Cytochrome c oxidase polypeptide Vb, mitochondrial precursor (EC 1.9.3.1)', 'Cytochrome c oxidase subunit 2a (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoN (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoO (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoP (EC 1.9.3.1)', 'Cytochrome c oxidase subunit CcoQ (EC 1.9.3.1)', 'Cytochrome c oxidase, subunit IV (EC 1.9.3.1)', 'cb-type cytochrome c oxidase subunit IV [EC:1.9.3.1]']"
